[rosmaster.main][INFO] 2016-07-13 20:43:22,747: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2016-07-13 20:43:22,747: Starting ROS Master Node
[rosmaster.master][INFO] 2016-07-13 20:43:40,065: +PARAM [/move_group/ompl/link_for_exploration_tree] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:43:40,067: +PARAM [/move_group/ompl/display_random_valid_states] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:43:40,816: +PUB [/move_group/display_planned_path] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:40,819: +PUB [/move_group/display_contacts] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:41,004: +SUB [/trajectory_execution_event] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:41,006: +SERVICE [/move_group/trajectory_execution/set_parameters] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:41,008: +PUB [/move_group/trajectory_execution/parameter_descriptions] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:41,011: +PUB [/move_group/trajectory_execution/parameter_updates] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:41,016: +PARAM [/move_group/trajectory_execution/execution_duration_monitoring] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:43:41,018: +PARAM [/move_group/trajectory_execution/allowed_execution_duration_scaling] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:43:41,020: +PARAM [/move_group/trajectory_execution/execution_velocity_scaling] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:43:41,022: +PARAM [/move_group/trajectory_execution/execution_duration_monitoring] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:43:41,025: +PARAM [/move_group/trajectory_execution/allowed_execution_duration_scaling] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:43:41,026: +PARAM [/move_group/trajectory_execution/execution_velocity_scaling] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:43:41,029: +SERVICE [/move_group/plan_execution/set_parameters] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:41,031: +PUB [/move_group/plan_execution/parameter_descriptions] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:41,033: +PUB [/move_group/plan_execution/parameter_updates] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:41,038: +PARAM [/move_group/plan_execution/max_replan_attempts] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:43:41,041: +PARAM [/move_group/plan_execution/record_trajectory_state_frequency] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:43:41,044: +PARAM [/move_group/plan_execution/max_replan_attempts] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:43:41,046: +PARAM [/move_group/plan_execution/record_trajectory_state_frequency] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:43:41,050: +SERVICE [/move_group/sense_for_plan/set_parameters] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:41,052: +PUB [/move_group/sense_for_plan/parameter_descriptions] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:41,054: +PUB [/move_group/sense_for_plan/parameter_updates] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:41,067: +PARAM [/move_group/sense_for_plan/max_safe_path_cost] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:43:41,069: +PARAM [/move_group/sense_for_plan/max_look_attempts] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:43:41,071: +PARAM [/move_group/sense_for_plan/max_cost_sources] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:43:41,073: +PARAM [/move_group/sense_for_plan/discard_overlapping_cost_sources] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:43:41,074: +PARAM [/move_group/sense_for_plan/max_safe_path_cost] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:43:41,076: +PARAM [/move_group/sense_for_plan/max_look_attempts] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:43:41,078: +PARAM [/move_group/sense_for_plan/max_cost_sources] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:43:41,081: +PARAM [/move_group/sense_for_plan/discard_overlapping_cost_sources] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:43:41,083: +PUB [/move_group/display_cost_sources] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:41,085: +PUB [/move_group/motion_plan_request] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:41,791: +SERVICE [/compute_cartesian_path] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:41,793: +SERVICE [/execute_kinematic_path] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:41,796: +SERVICE [/compute_fk] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:41,798: +SERVICE [/compute_ik] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:41,802: +PUB [/move_group/result] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:41,804: +PUB [/move_group/feedback] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:41,806: +PUB [/move_group/status] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:41,818: +SUB [/move_group/goal] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:41,827: +SUB [/move_group/cancel] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:42,433: +PUB [/move_group/display_grasp_markers] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:42,435: +PUB [/pickup/result] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:42,437: +PUB [/pickup/feedback] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:42,439: +PUB [/pickup/status] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:42,450: +SUB [/pickup/goal] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:42,458: +SUB [/pickup/cancel] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:42,461: +PUB [/place/result] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:42,463: +PUB [/place/feedback] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:42,465: +PUB [/place/status] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:42,477: +SUB [/place/goal] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:42,485: +SUB [/place/cancel] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:42,487: +SERVICE [/plan_kinematic_path] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:42,490: +SERVICE [/query_planner_interface] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:42,493: +SERVICE [/check_state_validity] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:42,496: +SERVICE [/get_planning_scene] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:42,498: +SERVICE [/clear_octomap] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,030: -SUB [/mico_arm/joint_states] /joint_state_publisher http://ros-indigo-desktop-trusty64:40993/
[rosmaster.master][INFO] 2016-07-13 20:43:58,031: -PUB [/joint_states] /joint_state_publisher http://ros-indigo-desktop-trusty64:40993/
[rosmaster.master][INFO] 2016-07-13 20:43:58,032: -PUB [/rosout] /joint_state_publisher http://ros-indigo-desktop-trusty64:40993/
[rosmaster.master][INFO] 2016-07-13 20:43:58,033: -SERVICE [/joint_state_publisher/get_loggers] /joint_state_publisher rosrpc://ros-indigo-desktop-trusty64:48212
[rosmaster.master][INFO] 2016-07-13 20:43:58,033: -SERVICE [/joint_state_publisher/set_logger_level] /joint_state_publisher rosrpc://ros-indigo-desktop-trusty64:48212
[rosmaster.master][INFO] 2016-07-13 20:43:58,117: publisherUpdate[/joint_states] -> http://ros-indigo-desktop-trusty64:48335/
[rosmaster.master][INFO] 2016-07-13 20:43:58,123: publisherUpdate[/joint_states] -> http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,123: publisherUpdate[/rosout] -> http://ros-indigo-desktop-trusty64:55449/
[rosmaster.master][INFO] 2016-07-13 20:43:58,137: -PUB [/rosout] /jaco_arm_trajectory_node http://ros-indigo-desktop-trusty64:43530/
[rosmaster.master][INFO] 2016-07-13 20:43:58,139: -PUB [/rosout] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.threadpool][ERROR] 2016-07-13 20:43:58,151: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1224, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1578, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1264, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1297, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1473, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 793, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2016-07-13 20:43:58,151: publisherUpdate[/rosout] -> http://ros-indigo-desktop-trusty64:55449/
[rosmaster.master][INFO] 2016-07-13 20:43:58,153: publisherUpdate[/rosout] -> http://ros-indigo-desktop-trusty64:55449/
[rosmaster.master][INFO] 2016-07-13 20:43:58,151: -PUB [/move_group/planning_scene_monitor/parameter_descriptions] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,155: -SERVICE [/jaco_arm_trajectory_node/get_loggers] /jaco_arm_trajectory_node rosrpc://ros-indigo-desktop-trusty64:48092
[rosmaster.master][INFO] 2016-07-13 20:43:58,161: -PUB [/move_group/planning_scene_monitor/parameter_updates] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,162: -SERVICE [/jaco_arm_trajectory_node/set_logger_level] /jaco_arm_trajectory_node rosrpc://ros-indigo-desktop-trusty64:48092
[rosmaster.master][INFO] 2016-07-13 20:43:58,163: -PUB [/move_group/monitored_planning_scene] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,166: -PUB [/move_group/ompl/parameter_descriptions] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,170: -PUB [/move_group/ompl/parameter_updates] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,173: -PUB [/move_group/display_planned_path] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,174: -PUB [/move_group/display_contacts] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,175: -PUB [/move_group/trajectory_execution/parameter_descriptions] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,177: -PUB [/move_group/trajectory_execution/parameter_updates] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,181: -PUB [/move_group/plan_execution/parameter_descriptions] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,182: -PUB [/move_group/plan_execution/parameter_updates] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,183: -PUB [/move_group/sense_for_plan/parameter_descriptions] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,184: -PUB [/move_group/sense_for_plan/parameter_updates] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,190: -PUB [/move_group/display_cost_sources] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,191: -PUB [/move_group/motion_plan_request] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,193: -PUB [/move_group/result] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,194: -PUB [/move_group/feedback] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,195: -PUB [/move_group/status] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,197: -PUB [/move_group/display_grasp_markers] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,202: -PUB [/pickup/result] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,203: -PUB [/pickup/feedback] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,205: -PUB [/pickup/status] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,206: -PUB [/place/result] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,207: -PUB [/rosout] /jaco_manipulation http://ros-indigo-desktop-trusty64:53223/
[rosmaster.master][INFO] 2016-07-13 20:43:58,212: -PUB [/place/feedback] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,213: -PUB [/mico_arm/fingers_controller/gripper/goal] /jaco_manipulation http://ros-indigo-desktop-trusty64:53223/
[rosmaster.master][INFO] 2016-07-13 20:43:58,214: -PUB [/place/status] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,219: -PUB [/mico_arm/fingers_controller/gripper/cancel] /jaco_manipulation http://ros-indigo-desktop-trusty64:53223/
[rosmaster.master][INFO] 2016-07-13 20:43:58,221: -SUB [/tf] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,225: publisherUpdate[/rosout] -> http://ros-indigo-desktop-trusty64:55449/
[rosmaster.master][INFO] 2016-07-13 20:43:58,226: publisherUpdate[/rosout] -> http://ros-indigo-desktop-trusty64:55449/
[rosmaster.master][INFO] 2016-07-13 20:43:58,226: -PUB [/rosout] /jaco_conversions http://ros-indigo-desktop-trusty64:34061/
[rosmaster.master][INFO] 2016-07-13 20:43:58,228: -PUB [/mico_arm/cartesian_cmd] /jaco_manipulation http://ros-indigo-desktop-trusty64:53223/
[rosmaster.master][INFO] 2016-07-13 20:43:58,233: -SUB [/tf_static] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,234: -SERVICE [/jaco_conversions/get_loggers] /jaco_conversions rosrpc://ros-indigo-desktop-trusty64:36908
[rosmaster.master][INFO] 2016-07-13 20:43:58,236: -PUB [/mico_arm/angular_cmd] /jaco_manipulation http://ros-indigo-desktop-trusty64:53223/
[rosmaster.master][INFO] 2016-07-13 20:43:58,242: -PUB [/rosout] /robot_state_publisher http://ros-indigo-desktop-trusty64:48335/
[rosmaster.master][INFO] 2016-07-13 20:43:58,243: -PUB [/rosout] /jaco_kinematics http://ros-indigo-desktop-trusty64:45605/
[rosmaster.master][INFO] 2016-07-13 20:43:58,245: -SUB [/planning_scene] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,246: -SERVICE [/jaco_conversions/set_logger_level] /jaco_conversions rosrpc://ros-indigo-desktop-trusty64:36908
[rosmaster.master][INFO] 2016-07-13 20:43:58,252: -SUB [/mico_arm/fingers_controller/gripper/status] /jaco_manipulation http://ros-indigo-desktop-trusty64:53223/
[rosmaster.master][INFO] 2016-07-13 20:43:58,253: -SERVICE [/jaco_kinematics/get_loggers] /jaco_kinematics rosrpc://ros-indigo-desktop-trusty64:39472
[rosmaster.master][INFO] 2016-07-13 20:43:58,254: -SUB [/collision_object] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,254: publisherUpdate[/rosout] -> http://ros-indigo-desktop-trusty64:55449/
[rosmaster.master][INFO] 2016-07-13 20:43:58,256: publisherUpdate[/rosout] -> http://ros-indigo-desktop-trusty64:55449/
[rosmaster.master][INFO] 2016-07-13 20:43:58,260: -PUB [/tf] /robot_state_publisher http://ros-indigo-desktop-trusty64:48335/
[rosmaster.master][INFO] 2016-07-13 20:43:58,262: -SERVICE [/mico_conversions/euler_to_quaternion] /jaco_conversions rosrpc://ros-indigo-desktop-trusty64:36908
[rosmaster.master][INFO] 2016-07-13 20:43:58,263: -SUB [/mico_arm/fingers_controller/gripper/feedback] /jaco_manipulation http://ros-indigo-desktop-trusty64:53223/
[rosmaster.master][INFO] 2016-07-13 20:43:58,270: -SERVICE [/jaco_kinematics/set_logger_level] /jaco_kinematics rosrpc://ros-indigo-desktop-trusty64:39472
[rosmaster.master][INFO] 2016-07-13 20:43:58,271: -SUB [/planning_scene_world] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,273: -SERVICE [/mico_conversions/quaternion_to_euler] /jaco_conversions rosrpc://ros-indigo-desktop-trusty64:36908
[rosmaster.master][INFO] 2016-07-13 20:43:58,274: -SUB [/mico_arm/fingers_controller/gripper/result] /jaco_manipulation http://ros-indigo-desktop-trusty64:53223/
[rosmaster.master][INFO] 2016-07-13 20:43:58,275: -SUB [/joint_states] /robot_state_publisher http://ros-indigo-desktop-trusty64:48335/
[rosmaster.master][INFO] 2016-07-13 20:43:58,276: -SUB [/joint_states] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,281: -SUB [/mico_arm/joint_states] /jaco_manipulation http://ros-indigo-desktop-trusty64:53223/
[rosmaster.master][INFO] 2016-07-13 20:43:58,283: -SERVICE [/mico_arm/kinematics/fk] /jaco_kinematics rosrpc://ros-indigo-desktop-trusty64:39472
[rosmaster.master][INFO] 2016-07-13 20:43:58,284: -SERVICE [/robot_state_publisher/get_loggers] /robot_state_publisher rosrpc://ros-indigo-desktop-trusty64:46337
[rosmaster.master][INFO] 2016-07-13 20:43:58,288: -SUB [/attached_collision_object] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,289: -SERVICE [/jaco_manipulation/get_loggers] /jaco_manipulation rosrpc://ros-indigo-desktop-trusty64:56761
[rosmaster.master][INFO] 2016-07-13 20:43:58,290: -SERVICE [/robot_state_publisher/set_logger_level] /robot_state_publisher rosrpc://ros-indigo-desktop-trusty64:46337
[rosmaster.master][INFO] 2016-07-13 20:43:58,291: -SUB [/trajectory_execution_event] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,293: -SERVICE [/jaco_manipulation/set_logger_level] /jaco_manipulation rosrpc://ros-indigo-desktop-trusty64:56761
[rosmaster.master][INFO] 2016-07-13 20:43:58,297: -SUB [/move_group/goal] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,300: -SUB [/move_group/cancel] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,301: -SUB [/pickup/goal] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,308: -SUB [/pickup/cancel] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,309: -SUB [/place/goal] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,311: -SUB [/place/cancel] /move_group http://ros-indigo-desktop-trusty64:34976/
[rosmaster.master][INFO] 2016-07-13 20:43:58,312: -SERVICE [/move_group/get_loggers] /move_group rosrpc://ros-indigo-desktop-trusty64:57088
[rosmaster.master][INFO] 2016-07-13 20:43:58,315: -SERVICE [/move_group/set_logger_level] /move_group rosrpc://ros-indigo-desktop-trusty64:57088
[rosmaster.master][INFO] 2016-07-13 20:43:58,316: -SERVICE [/move_group/planning_scene_monitor/set_parameters] /move_group rosrpc://ros-indigo-desktop-trusty64:57088
[rosmaster.master][INFO] 2016-07-13 20:43:58,317: -SERVICE [/move_group/save_map] /move_group rosrpc://ros-indigo-desktop-trusty64:57088
[rosmaster.master][INFO] 2016-07-13 20:43:58,319: -SERVICE [/move_group/load_map] /move_group rosrpc://ros-indigo-desktop-trusty64:57088
[rosmaster.master][INFO] 2016-07-13 20:43:58,321: -SERVICE [/move_group/ompl/set_parameters] /move_group rosrpc://ros-indigo-desktop-trusty64:57088
[rosmaster.master][INFO] 2016-07-13 20:43:58,327: -SERVICE [/move_group/trajectory_execution/set_parameters] /move_group rosrpc://ros-indigo-desktop-trusty64:57088
[rosmaster.master][INFO] 2016-07-13 20:43:58,328: -SERVICE [/move_group/plan_execution/set_parameters] /move_group rosrpc://ros-indigo-desktop-trusty64:57088
[rosmaster.master][INFO] 2016-07-13 20:43:58,331: -SERVICE [/move_group/sense_for_plan/set_parameters] /move_group rosrpc://ros-indigo-desktop-trusty64:57088
[rosmaster.master][INFO] 2016-07-13 20:43:58,333: -SERVICE [/compute_cartesian_path] /move_group rosrpc://ros-indigo-desktop-trusty64:57088
[rosmaster.master][INFO] 2016-07-13 20:43:58,335: -SERVICE [/execute_kinematic_path] /move_group rosrpc://ros-indigo-desktop-trusty64:57088
[rosmaster.master][INFO] 2016-07-13 20:43:58,336: -SERVICE [/compute_fk] /move_group rosrpc://ros-indigo-desktop-trusty64:57088
[rosmaster.master][INFO] 2016-07-13 20:43:58,337: -SERVICE [/compute_ik] /move_group rosrpc://ros-indigo-desktop-trusty64:57088
[rosmaster.master][INFO] 2016-07-13 20:43:58,340: -SERVICE [/plan_kinematic_path] /move_group rosrpc://ros-indigo-desktop-trusty64:57088
[rosmaster.master][INFO] 2016-07-13 20:43:58,342: -SERVICE [/query_planner_interface] /move_group rosrpc://ros-indigo-desktop-trusty64:57088
[rosmaster.master][INFO] 2016-07-13 20:43:58,343: -SERVICE [/check_state_validity] /move_group rosrpc://ros-indigo-desktop-trusty64:57088
[rosmaster.master][INFO] 2016-07-13 20:43:58,345: -SERVICE [/get_planning_scene] /move_group rosrpc://ros-indigo-desktop-trusty64:57088
[rosmaster.master][INFO] 2016-07-13 20:43:58,347: -SERVICE [/clear_octomap] /move_group rosrpc://ros-indigo-desktop-trusty64:57088
[rosmaster.master][INFO] 2016-07-13 20:44:13,380: -PUB [/rosout_agg] /rosout http://ros-indigo-desktop-trusty64:55449/
[rosmaster.master][INFO] 2016-07-13 20:44:13,390: -SUB [/rosout] /rosout http://ros-indigo-desktop-trusty64:55449/
[rosmaster.master][INFO] 2016-07-13 20:44:13,391: -SERVICE [/rosout/get_loggers] /rosout rosrpc://ros-indigo-desktop-trusty64:49055
[rosmaster.master][INFO] 2016-07-13 20:44:13,393: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://ros-indigo-desktop-trusty64:49055
[rosmaster.main][INFO] 2016-07-13 20:44:13,552: keyboard interrupt, will exit
[rosmaster.main][INFO] 2016-07-13 20:44:13,552: stopping master...
[rospy.core][INFO] 2016-07-13 20:44:13,553: signal_shutdown [atexit]
