[rosmaster.main][INFO] 2016-07-13 20:45:28,017: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2016-07-13 20:45:28,018: Starting ROS Master Node
[rosmaster.master][INFO] 2016-07-13 20:45:42,009: +PARAM [/move_group/ompl/link_for_exploration_tree] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:45:42,011: +PARAM [/move_group/ompl/display_random_valid_states] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:45:42,580: +PUB [/move_group/display_planned_path] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:42,582: +PUB [/move_group/display_contacts] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:42,762: +SUB [/trajectory_execution_event] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:42,764: +SERVICE [/move_group/trajectory_execution/set_parameters] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:42,766: +PUB [/move_group/trajectory_execution/parameter_descriptions] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:42,768: +PUB [/move_group/trajectory_execution/parameter_updates] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:42,774: +PARAM [/move_group/trajectory_execution/execution_duration_monitoring] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:45:42,776: +PARAM [/move_group/trajectory_execution/allowed_execution_duration_scaling] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:45:42,777: +PARAM [/move_group/trajectory_execution/execution_velocity_scaling] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:45:42,780: +PARAM [/move_group/trajectory_execution/execution_duration_monitoring] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:45:42,782: +PARAM [/move_group/trajectory_execution/allowed_execution_duration_scaling] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:45:42,783: +PARAM [/move_group/trajectory_execution/execution_velocity_scaling] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:45:42,786: +SERVICE [/move_group/plan_execution/set_parameters] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:42,788: +PUB [/move_group/plan_execution/parameter_descriptions] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:42,791: +PUB [/move_group/plan_execution/parameter_updates] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:42,796: +PARAM [/move_group/plan_execution/max_replan_attempts] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:45:42,799: +PARAM [/move_group/plan_execution/record_trajectory_state_frequency] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:45:42,801: +PARAM [/move_group/plan_execution/max_replan_attempts] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:45:42,803: +PARAM [/move_group/plan_execution/record_trajectory_state_frequency] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:45:42,807: +SERVICE [/move_group/sense_for_plan/set_parameters] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:42,809: +PUB [/move_group/sense_for_plan/parameter_descriptions] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:42,811: +PUB [/move_group/sense_for_plan/parameter_updates] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:42,823: +PARAM [/move_group/sense_for_plan/max_safe_path_cost] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:45:42,825: +PARAM [/move_group/sense_for_plan/max_look_attempts] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:45:42,826: +PARAM [/move_group/sense_for_plan/max_cost_sources] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:45:42,828: +PARAM [/move_group/sense_for_plan/discard_overlapping_cost_sources] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:45:42,831: +PARAM [/move_group/sense_for_plan/max_safe_path_cost] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:45:42,833: +PARAM [/move_group/sense_for_plan/max_look_attempts] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:45:42,835: +PARAM [/move_group/sense_for_plan/max_cost_sources] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:45:42,837: +PARAM [/move_group/sense_for_plan/discard_overlapping_cost_sources] by /move_group
[rosmaster.master][INFO] 2016-07-13 20:45:42,839: +PUB [/move_group/display_cost_sources] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:42,841: +PUB [/move_group/motion_plan_request] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:43,457: +SERVICE [/compute_cartesian_path] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:43,460: +SERVICE [/execute_kinematic_path] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:43,463: +SERVICE [/compute_fk] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:43,465: +SERVICE [/compute_ik] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:43,468: +PUB [/move_group/result] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:43,471: +PUB [/move_group/feedback] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:43,473: +PUB [/move_group/status] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:43,486: +SUB [/move_group/goal] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:43,496: +SUB [/move_group/cancel] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:44,101: +PUB [/move_group/display_grasp_markers] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:44,103: +PUB [/pickup/result] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:44,105: +PUB [/pickup/feedback] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:44,107: +PUB [/pickup/status] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:44,119: +SUB [/pickup/goal] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:44,127: +SUB [/pickup/cancel] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:44,130: +PUB [/place/result] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:44,132: +PUB [/place/feedback] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:44,134: +PUB [/place/status] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:44,145: +SUB [/place/goal] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:44,153: +SUB [/place/cancel] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:44,156: +SERVICE [/plan_kinematic_path] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:44,159: +SERVICE [/query_planner_interface] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:44,161: +SERVICE [/check_state_validity] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:44,164: +SERVICE [/get_planning_scene] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:45:44,166: +SERVICE [/clear_octomap] /move_group http://ros-indigo-desktop-trusty64:34435/
[rosmaster.master][INFO] 2016-07-13 20:47:55,816: +PARAM [/roslaunch/uris/host_ros_indigo_desktop_trusty64__57728] by /roslaunch
[rosmaster.master][INFO] 2016-07-13 20:47:55,825: +PARAM [/rosbridge_websocket/port] by /roslaunch
[rosmaster.master][INFO] 2016-07-13 20:47:55,826: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2016-07-13 20:47:55,826: +PARAM [/rosbridge_websocket/fragment_timeout] by /roslaunch
[rosmaster.master][INFO] 2016-07-13 20:47:55,826: +PARAM [/rosbridge_websocket/delay_between_messages] by /roslaunch
[rosmaster.master][INFO] 2016-07-13 20:47:55,827: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2016-07-13 20:47:55,827: +PARAM [/rosbridge_websocket/authenticate] by /roslaunch
[rosmaster.master][INFO] 2016-07-13 20:47:55,828: +PARAM [/rosbridge_websocket/retry_startup_delay] by /roslaunch
[rosmaster.master][INFO] 2016-07-13 20:47:55,828: +PARAM [/rosbridge_websocket/address] by /roslaunch
[rosmaster.master][INFO] 2016-07-13 20:47:55,829: +PARAM [/rosbridge_websocket/max_message_size] by /roslaunch
[rosmaster.master][INFO] 2016-07-13 20:47:56,463: +PUB [/rosout] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 20:47:56,469: +SERVICE [/rosbridge_websocket/get_loggers] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 20:47:56,473: +SERVICE [/rosbridge_websocket/set_logger_level] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 20:47:56,553: publisherUpdate[/rosout] -> http://ros-indigo-desktop-trusty64:33822/
[rosmaster.master][INFO] 2016-07-13 20:47:56,621: +PUB [/rosout] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,628: +SERVICE [/rosapi/get_loggers] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,631: +SERVICE [/rosapi/set_logger_level] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,634: +SERVICE [/rosapi/topics] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,636: +SERVICE [/rosapi/topics_for_type] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,639: +SERVICE [/rosapi/services] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,640: +SERVICE [/rosapi/services_for_type] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,644: +SERVICE [/rosapi/nodes] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,646: +SERVICE [/rosapi/topic_type] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,649: +SERVICE [/rosapi/service_type] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,651: +SERVICE [/rosapi/publishers] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,653: publisherUpdate[/rosout] -> http://ros-indigo-desktop-trusty64:33822/
[rosmaster.master][INFO] 2016-07-13 20:47:56,656: +SERVICE [/rosapi/subscribers] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,659: +SERVICE [/rosapi/service_providers] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,661: +SERVICE [/rosapi/service_node] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,662: +SERVICE [/rosapi/service_host] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,665: +SERVICE [/rosapi/message_details] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,667: +SERVICE [/rosapi/service_request_details] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,670: +SERVICE [/rosapi/service_response_details] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,672: +SERVICE [/rosapi/set_param] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,674: +SERVICE [/rosapi/get_param] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,677: +SERVICE [/rosapi/has_param] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,679: +SERVICE [/rosapi/search_param] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,681: +SERVICE [/rosapi/delete_param] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,684: +SERVICE [/rosapi/get_param_names] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:47:56,686: +SERVICE [/rosapi/get_time] /rosapi http://ros-indigo-desktop-trusty64:40152/
[rosmaster.master][INFO] 2016-07-13 20:51:47,896: +PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 20:53:10,487: -PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 20:53:12,208: +PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 20:54:03,969: -PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 20:54:05,036: +PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 20:54:19,812: -PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 20:54:20,618: +PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 20:54:25,369: -PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 20:54:26,015: +PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 20:55:08,668: -PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 20:55:10,529: +PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 20:55:31,043: -PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 20:55:32,536: +PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 20:56:29,573: -PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 20:56:32,417: +PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 20:57:56,213: -PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 20:57:57,776: +PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 21:00:31,159: -PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 21:00:32,652: +PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 21:01:09,669: -PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
[rosmaster.master][INFO] 2016-07-13 21:01:11,140: +PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://ros-indigo-desktop-trusty64:37210/
